original	simplification	label
"Musk also announced the creation of a ""content moderation council"" with diversified viewpoints to determine how the platform would handle free speech, and declared a moratorium on ""major content decisions or account reinstatements"" until then."	"Musk announced the formation of a ""content moderation council"" with different opinions to decide how the platform should deal with free speech. He also imposed a ""major content decision or account reinstatement"" moratorium until the council is formed."	93.66666666666667
In its pure form, Dextromethorphan occurs as a white powder.	Pasargadae remained the Persian capital until Darius founded another in Persepolis.	0.0
"Naas is a major ""Dublin Suburb"" town, with many people living in Naas and working in Dublin."	Geography Libourne is located at the confluence of the Isle and Dordogne rivers.	0.0
A Morning Consult poll in mid-November 2022 found that only 28% of Americans supported having an impeachment investigation or investigations into Hunter Biden's business dealings to be a top congressional priority, though it also found more than half of self-identified Republicans supported it as a top congressional priority.	A tech company called Morning Consult conducted a poll in mid-November 2022. This poll found that only 28% of Americans thought it was important for congress to look into Hunter Biden’s business exchanges. However, the poll also found that more than half of Republicans thought it was important for congress to look into this issue.	92.0
Below are some useful links to facilitate your involvement.	Below are some useful links to facilitate your involvement.	100.0
The Iranian team notably made headlines in their opening match against England after refusing to sing the national anthem in solidarity with the Mahsa Amini protests, with some Iranian supporters cheering against their own team or boycotting their team amidst the ongoing protests as they felt the team was representing the government.	The Iranian team became famous in their opening match against England when they refused to sing the national anthem to support the Mahsa Amini protests. Because of this, some Iranian supporters cheered against their own team or boycotted their team during the protests.	100.0
Their eyes are quite small, and their visual Acuity is poor.	The premiere received a 2.79 rating, making it the highest rated show on cable in its time slot.	0.0
Heavy rain fell across portions of Britain on October 5, causing localized accumulation of flood waters.	He performed on a regular basis for white audiences in the 1900s.	0.0
It has long been the economic centre of northern Nigeria, and a centre for the production and export of groundnuts.	It has long been the economic center of northern Nigeria, and a centre for the sale of groundnuts.	77.86666667
The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.	The historical method comprises the techniques and guidelines by which historians use primary sources and other evidence to research and then to write history.	100.0
The spacecraft consists of two main elements: the NASA Cassini orbiter, named after the Italian-French astronomer Giovanni Domenico Cassini, and the ESA Huygens probe, named after the Dutch astronomer, mathematician and physicist Christiaan Huygens.	The spacecraft consists of two main elements: the NASA Cassini orbiter, named after the Italian-French astronomer Giovanni Domenico Cassini, and the ESA Huygens probe, named after the Dutch astronomer, mathematician and physicist Christiaan Huygens.	100.0
The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.	The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.	100.0
The collapsed dome of the main church has been restored entirely.	The collapsed dome of the main church has been restored entirely.	100.0
These missions will seek to reestablish a human presence on the Moon and demonstrate technologies and business approaches needed for future scientific studies, including exploration of Mars.	These missions will try to get people on the moon again. They will also demonstrate technologies and business approaches needed for more space-related missions.	100.0
